Unnamed: 0,uid,speakerid,replyid,utterance,offensive,target
599,2.0,搬砖小长工,戒灵007,别大学生了，明显就是一身工作服,0.0,0.0
555,4.0,4567718030,3858652412,青春期都这样？你要不要看看你说的什么,0.0,0.0
755,1.0,陆屿陌,nnnariii,烟草公司是税收大户，国家离不开它。上班还会猝死，不如别上班了,0.0,0.0
609,7.0,快乐银行巨头储户,吕六清爱微博,因为新鲜菜是小个体户赚小钱养家糊口，预制菜是资本把小个体户的利润集体收入囊中,0.0,0.0
748,8.0,hey四分之三的晴天_,--趁时间没发觉--,别给集资粉眼神啦，去年今年她们糊疯了,0.0,0.0
650,3.0,随时表演艺术家-,快快子也想开开心心的躺赢,三岁该去幼儿园了，别的小孩都学会吵架了，你侄女才学会说话？,0.0,0.0
746,13.0,momo133119,又来上这b班了,这些信息还是不要随便扒了 中山二院这事才过去多久 扒着扒着可能就高中两篇sci了,0.0,0.0
606,19.0,禺寮小厢,66长乐未央,保研人数应该报名前就公布了，你看要是跟往年没啥大差别就没问题。而且有时候大家被吓跑了，可能是你背水一战最好的机会其实。我就是这么赌上来的哈哈哈我们那年突然改革跑了好多人,0.0,0.0
660,11.0,夕夜60556,南门口抢匪6868,账号错误，你敢怀疑她那就是造黄谣,0.0,0.0
754,7.0,肉夹馍配米皮,Hi丶F0,五菱mini都得上绿牌 上保险，老头乐却不用上,0.0,0.0
682,0.0,你这年纪怎么睡得着觉啊,-1,成都嘛，出啥事都不奇怪,0.0,0.0
751,10.0,BeechTse,勇敢的老头儿,开玩笑 沙东支柱产业 生产线停了 谁上税,0.0,0.0
699,10.0,还没吃饭的网友,院子里的流浪猫,跪久了现在直接躺下了,1.0,2.0
594,8.0,花样年花样城,Chen丶Stormstout,你是出牲不如,1.0,1.0
675,6.0,我要选司马迁,罗孔佑200307,什么公式？,0.0,0.0
728,5.0,我是希尔瑞思,倾盆d_e细雨,你们全家生病了可以死扛的，敢去医院剥削医生就是自取其辱。,1.0,1.0
567,8.0,南瓜马车上的少女呀,planetearth,@你恬妹,0.0,0.0
591,3.0,一口一个分度圆,霁月七七要勇敢,你是啥波一啊？本职工作不是〔做好自己分内的事？〕什么叫〔做好？〕工作做成一坨答辩也叫本职工作？,1.0,1.0
681,16.0,星辉边境,G小奶龙龙宝,江苏？江苏哪，笑嘻了，你不精确到街道我都不带恼的🤣👉🏻🤡,0.0,0.0
531,2.0,32382165,0,踩你尾巴了？,1.0,1.0
703,6.0,drtdes,空白_格7,xxn急啦,1.0,1.0
694,15.0,放入等比例干姜艾叶益母草,父拔插头人踢狗,找到了有人问了，真的好奇这有什么问题,0.0,0.0
713,4.0,De-cK,china海洋大学,因为在这一案例里对方有影响交通事故结果的违章,0.0,0.0
677,8.0,再也不敢了09,WhatIf9,成都毕竟是第一个大使馆被撤销的,0.0,0.0
552,2.0,3858652412,0,沸羊羊就是你吧,1.0,1.0
719,6.0,这位美少女壮士请留步,不盖被子会感冒的啦,感觉会急需保暖的衣物棉被热水帐篷,0.0,0.0
558,7.0,17596390374179,5673991735,可怜,1.0,1.0
670,5.0,账户昵称为空,王大wyt,滑行 后车应该已经刹到速度很低了 但是地滑没能停下来,0.0,0.0
554,4.0,1178182168,3858652412,凑沙口，不赞成你就是xxn，赞成你是不是就是你爹了啊，这么会精神胜利,1.0,1.0
744,3.0,砺省之,周魴17,冷知识：小仙女不是人类。,1.0,2.0
653,0.0,哊伱眞好_,-1,我认为事情发生后 不论你有错没错 都先道歉再说事  非常不认同这家长的做法 孩子的错孩子承担 你替他道歉？请问你能替他上学吗？以后孩子的人生道路你都能替吗？,0.0,0.0
619,1.0,荘稼树,kyd的kid心,终于看到个正常人了，看了评论区真的辣眼睛，一个个小s13。,1.0,2.0
651,8.0,羽lr,杨小柒57,根本没有碰到,0.0,0.0
748,2.0,hey四分之三的晴天_,--趁时间没发觉--,别给集资粉眼神啦，去年今年她们糊疯了,0.0,0.0
691,4.0,不语野仙26743,俺的豆腐lsn,那让我们玩玩你,1.0,1.0
617,2.0,羽人Taylor,啊兔兔兔嗷,在哪挣得钱在哪缴税，要是可以不交税，不全拿外籍再回来挣钱了,0.0,0.0
639,0.0,醋栗浆果茶,-1,读书只是为了多一些选择，有学历的时候你愿意去扫大街当然可以，但是如果没有学历就只能从事底端劳动。。我想做和我只能做肯定是不一样的,0.0,0.0
739,4.0,姜好心,客家小书童,因为麻醉了吧？,0.0,0.0
515,5.0,2071273524,0,若指,1.0,1.0
693,16.0,蒲公英你好呀,脱稿到脱发的手艺人,赞同，就是价值观的问题，这样一本面向中小学生的字典，孩子是累赘，玩弄女性这样的用法至少不是正确的价值观吧。,0.0,0.0
621,10.0,别再恋爱脑了呀,家居理想宅,还有前两个月上热搜的，从二年级到四年级一直被同班同学实施性侵的案子也不知道最后怎么处理,0.0,0.0
567,9.0,planetearth,菜菜喜欢冬天的雪,对，就是这个,0.0,0.0
552,1.0,3858652412,0,问个地址就是跟踪了？都是同学一个学校的，问问怎么了？好大的官威啊还开除,0.0,0.0
709,0.0,日常碎碎念ing,-1,其实就是看脸吧，要是帅哥拍，对于社牛来说，非常开心啊,0.0,0.0
588,2.0,怪我哦萌萌哒,我叫极个别同学o,同问。据说是要已经负债的情况下才可以众筹。,0.0,0.0
712,3.0,滨海东路的阳光,-收手吧-,键盘侠？TM的狗咬了你的孩子你是不是也不敢动手？2条狗打的死去活来还有心思去咬你？2条狗的主人心疼的要死巴不得有人上去救，还会赖你？,1.0,1.0
592,2.0,下次还得再跑快点,T5sky,我很好奇，现实生活中，你敢这么和周围人说吗？,0.0,0.0
612,2.0,-BRAMBLE刺刺-,夜里能看清椰子吗,妈妈早上做的菜应该保存不了一年半载吧，，预制菜是那种填了很多添加剂能存放很久的,0.0,0.0
600,5.0,鲁冀姚大王,tbgyyszg,让普通人看了就是垃圾，让我扔我都嫌弃！你起诉去！看看你这个明文规定能行不？你这么稀罕，你别退房！你看看扔不扔,0.0,0.0
548,7.0,2596229448,0,本人来了,0.0,0.0
753,2.0,往后余生能不能别吃了,美离间祸众国,可是如果没有这个老头乐也没那么多老头无证开车上路了，几乎跟机动车一样了，我单位还有一个同事说家里专门买了个老头乐留着喝酒的时候开，因为开机动车会被查酒驾，开这个老头乐没人管，我听着就觉得太离谱了，这种车又没保险出了事儿根本没人管，法律空子太多了，根本就应该杜绝这个东西上路,0.0,0.0
720,4.0,小清同学e,弘历叻,平安！,0.0,0.0
609,11.0,Ranr675,吕六清爱微博,推动农业大省经济发展，咱们冷链发展比较初级，做不到在新鲜蔬菜上桌整个流程中控制成本，对比起来把蔬菜提前处理更节约成本有利于推动农业发展,0.0,0.0
631,2.0,Lillian_Chn,盛开在深海,林俊杰前几天可是被说玩不起呢希望说他的人不要双标。,0.0,0.0
562,3.0,4131473666,0,你搞玩被射爆了,1.0,1.0
595,0.0,一巴掌扇死你个逗逼,-1,自己保管不善怪不了别人,0.0,0.0
718,5.0,有形不累物,更靠谱了吗,你说的是人话吗？,1.0,1.0
608,13.0,汪行之陆,冰激凌刺身,你了解过泡菜的发酵吗？？,0.0,0.0
688,1.0,把爱全给了你把世界给了你02,汉嫖妓将军,啥都炒作？你去搜钱一,0.0,0.0
531,3.0,726409048,0,小马家还有专门发帖的奴隶？,1.0,1.0
527,10.0,2789433819,5688921617,但是这也不是啥大问题啊，楼主攻击的nature纯纯是他自己眼瞎,1.0,1.0
660,0.0,秋尤嫣姬哦,-1,图片评论 ,0.0,0.0
754,1.0,咕噜星辰飞,飞狗狗的喵,问山东,0.0,0.0
727,1.0,Lan_lanlanlan,宇宙第一拔火罐,儿科在医院的收入是倒数的，事情却是很多的，钱少事多，病人难以沟通，家属火急火燎，所以越来越少,0.0,0.0
581,4.0,木易几点了,田田田田嘉瑞6_,我群里同学胰腺炎我捐了几百块  最后一句谢谢都没有,0.0,0.0
651,2.0,横秋水r,杨小柒57,性别对立才有流量,0.0,0.0
616,22.0,传奇色彩1998,今天也是一个小垃圾,看来你家大人不仅没教好你，也没管好你啊。按你家的教法，你压根不该发言和陌生网友交流。,1.0,1.0
742,6.0,花阡陌啊,foa988,有时候可能是太孤独了，渴望一些关注和关心。,0.0,0.0
609,0.0,吕六清爱微博,-1,其实这个点在于就是明明可以给孩子吃一口新鲜的、即时的饭菜。为什么要预制呢？就是这样仍有很多食堂频频出事，如果预制了，那不是更为所欲为了。,0.0,0.0
661,3.0,尼古拉斯猫耳朵,一生贪贝才好se,玉玉症 精神病接上,1.0,1.0
687,12.0,seto_3,丿世态乚炎凉,你这种人就是个星星,1.0,1.0
711,7.0,___李素丽你漂亮吗,955不加班大橙子offer工资都多多,我确实没文化，也就读个硕士，另外，你们这些集美跑男权博主下面犯那什么，被挂不是正常的吗，笑死,1.0,2.0
511,4.0,1697518490,5508195040,多去小巷子，潍坊查的严，越靠近市政府越少。,1.0,2.0
590,1.0,愤怒的小金针菇,KinPang负重前行,现在门槛的确不高。尤其是幼儿园和小学的。体制内的老师要求高些，编外的有教师资格证就行。,0.0,0.0
738,5.0,AmoureuseRAN,杰诺瓦3,什么脑子说的出这句话 说难听点 自杀跟老板有什么关系 嫌疑在哪里？老板做的饭太难吃把他吃死了？,1.0,1.0
650,11.0,AAA-农村土鸡蛋批发张姐,快快子也想开开心心的躺赢,要不去医院治治吧，别真是脑袋发育有问题,1.0,1.0
641,6.0,永远剧荒的影剧迷,杨笑汝,不愧是杨姐，一针见血,0.0,0.0
698,1.0,舞星人的日常,油腻的vv老师,看见洋大人，女权变女奴。,1.0,2.0
639,4.0,恍然一个大悟,那是蓝绿色,这是供需关系的问题，岗位少人多，自然就要限制条件，岗位多人少，限制学历也没意义啊不是么。这个和你具体做什么行业职业关系不大,0.0,0.0
742,5.0,沉舟与时,foa988,多年前也有收到过一个QQ网友的消息，说十二点后就永别了之类，结果看到消息的时候有点晚，再给她发消息就没有回复了，不知道真实情况如何……因为是网友，连她姓名城市地点都不知道,0.0,0.0
757,2.0,画饼的艺术,yujieqiong,首尔的话，我们应该计算下北京上海，数学题，北京上海需要多少年？,0.0,0.0
692,17.0,卧龙凤雏吃瓜子儿,张家财产_,举个例子吧，比如“黁”这个字，新华字典里一直没有，现代汉语词典里面一直有，有就行了呗，字典里缺的字或者读音不代表你永远找不到了,0.0,0.0
536,5.0,1066889243,246658490,川湘都一样，盛产xxn,1.0,2.0
693,11.0,爱吃松塔的小熊猫,苍崖明月,建议都改成男性，坐等变弱势群体反正又不影响我工作吃饭,1.0,2.0
722,11.0,Anya2148,Jessie4644,海量阅读，口才的刻意训练，简历也表现不出来,0.0,0.0
574,14.0,beautiie,呜呜呜呜崽,只能说这个世界对你太不美好了可能太多人对你有恶意了吧 祝你生活愉快,1.0,1.0
726,0.0,Edithoye,-1,别绑架，看完只觉得心疼医生,0.0,0.0
634,3.0,晴空万里金灿灿的太阳,大梦同学的微博,为啥我遇到的河南老板很坏，真的很坏，我工作不到半年就赶紧辞职了，就是因为害怕他们的处事方式以及坏，不要打我，我说的是实际情况。当然不代表所有河南人都这样，每个地方都有好人和坏人，可能只是当时运气不好遇到了的河南人刚好是坏人而已。,0.0,0.0
706,9.0,远视主义切洛梅,金一点策,法官：影响扩大系被咬人责任,0.0,0.0
693,5.0,YsfYsfYsfYsf,苍崖明月,真是点男是男啊，自动把女改成异了？,0.0,0.0
578,0.0,丠善Y,-1,不理解 没有动不就代表暂时还不需要这笔钱 那为什么还要发起筹款？,0.0,0.0
654,5.0,豆子吃大魚,空空WJH,"""你说的对，但把事情发酵到网络上系自身责任，公共场所遇到冲突应保持谦抑的姿态和对权利的尊重，秉持冷静和理智，用礼貌平和的方式处理问题，理解和尊重他人的情绪和需求，以此实现人际氛围的提升，共同促进法治文明和社会进步。""",0.0,0.0
631,11.0,哎呀怎么可能呢,辣椒炒肉il,我是你浙江的爹，,1.0,1.0
683,18.0,哎呀怎么可能呢,红师傅X,可惜并没有以公祭日的理由处罚呀,0.0,0.0
571,3.0,茶常在,拒绝电疗,钱要都退了他上哪收律师费啊,0.0,0.0
751,0.0,勇敢的老头儿,-1,不能合法上路，就不应该生产和销售,0.0,0.0
529,0.0,5268612859,-1,你在这yy尼玛呢？人穿什么你也要管，你怎么不死呢？,1.0,1.0
678,9.0,抖爷666,穿条纹睡衣的鱼,不怕死的已经战死了，留下来的是,0.0,0.0
607,16.0,这里是奥利奥小饼干,苏小洋考研版,而且这个东西肯定有幸存者偏差啊，要是一开始就留不下的也不会跟你说他们有可能留对吧,0.0,0.0
752,3.0,狂风暴雨不能阻挡,依水莹莹-SeanBobo,真的不理解,0.0,0.0
692,6.0,梁先森mua,卧龙凤雏吃瓜子儿,支持没有倭寇的就是反贼！！,0.0,0.0
738,3.0,什么水哥,杰诺瓦3,你是真傻比,1.0,1.0
613,8.0,Cat-猫老师,悲催的兔兒,说点现实就这么接受不了？那你还是活在梦里吧，无知,1.0,1.0
565,1.0,5432664921,0,甄嬛传盲盒,0.0,0.0
587,4.0,蛋黄煎饼不吃香菇,没有成为现充的一只球,而且线下肯定还有捐款，出icu剩下的💰都得200万打底了,0.0,0.0
717,9.0,black考拉,红色motor,你这脑子不开瓢连青蛙都做不了😋,1.0,1.0
510,5.0,4278945617,833770355,我是时光,0.0,0.0
562,4.0,809839291,0,正因为被男人养，这时候思考独立（即不要男人养），这不是好事？你是喜欢每个女人都需要男人养？,0.0,0.0
621,5.0,上帝丿佐手,家居理想宅,还有之前那个女生把男童活生生推下井那件，也是不了了之,0.0,0.0
719,18.0,一只小老蛇,JUNGLEEEEEEEEEEEEEEEE,本来天冷就总有老人过世。如今……,0.0,0.0
606,17.0,Katrina的妙妙屋,Katrina的妙妙屋,还有一点就是，甚至我们这种科研水平和城市发展水平都不高的地方，本科报考本校过线就录取，但是调剂的分数高的吓人(和一志愿相比)，怎么说呢？感觉越来越多人往下卷，归根到底可能还是在于分配体系，不过慢慢看开就好了,0.0,0.0
624,6.0,Hyukhaeisreal-,小把细123,哪个地方都有骗子 在河南遇到骗子就把全河南一棒子打死？,0.0,0.0
726,2.0,ontheroadforever,是孤独的总和,你又开始胡扯了，被迫自愿，你是黑社会吧,1.0,1.0
758,6.0,Jealth·G,United鑫,150年差不多,0.0,0.0
653,5.0,稳重的仓鼠mk3,哊伱眞好_,4岁孩子要是能殴打17岁雌性，那也是无敌的，学点法吧dinner,1.0,1.0
724,14.0,大明湖骑手,换个名字就不认识了呀,如果廉租房有厕所 那么廉租房就会被富人顶上 看易理为本身穷人可以住 但是比穷人更高一级的人会向下来顶上,0.0,0.0
589,3.0,仰卧起坐一级种子选手,宣城1061马小壮,找再多借口也不是对一个孩子人身攻击的理由,0.0,0.0
669,7.0,Bastianyu,喵呜婧,你放心专业的人都有办法避免这类情况。1.车密，那对于调度来说扣停应该全线扣停而不是只扣一列；车稀，可以扣一列加强监控保证间距。2.雪天、高架，这类因素不可能是全部原因，否则北方不要修高架了，反正天气谁也左右不了说不定来年还会发生。3.信号系统降级是降级到哪个模式，要么系统防护要么人为防,0.0,0.0
523,8.0,5384641838,0,你们上实验课时不时查的不严啊，敢这么穿是真不怕啊。,0.0,0.0
697,1.0,眺望蓝天自有阳光,不远万里23406,别以偏概全，我也觉得字典误导大众，更改历史,0.0,0.0
650,7.0,一棵葱D碎碎念,快快子也想开开心心的躺赢,“对不起”三个字4岁还不会说？要嘛哑巴要嘛智力障碍,1.0,1.0
547,4.0,2068503133,0,不是说看不起谈恋爱的吗？怎么还想要学长微信啊，口是心非是吧,0.0,0.0
628,14.0,修帝999,铁膝战警肖万,一天天粮食喂狗肚子里了，会说话就好好说，不会说话就跟狗一桌,1.0,1.0
564,2.0,2851366388,0,给她送根牛子,1.0,2.0
